attendance,matchday,season,team_distance,points_home,points_away,position_home,position_away,last_season_position_home,last_season_position_away,form_home,form_away,rain,sun,temp_avg,weekday_Donnerstag,weekday_Freitag,weekday_Mittwoch,weekday_Montag,weekday_Samstag,weekday_Sonntag,time_evening,time_noon,hometeam_BSC Young Boys,hometeam_FC Aarau,hometeam_FC Basel,hometeam_FC Lausanne-Sport,hometeam_FC Lugano,hometeam_FC Luzern,hometeam_FC Schaffhausen,hometeam_FC Sion,hometeam_FC St. Gallen,hometeam_FC Thun,hometeam_FC Vaduz,hometeam_FC Wil 1900,hometeam_FC Zürich,hometeam_Grasshopper Club Zürich,hometeam_Neuchâtel Xamax FC,hometeam_Servette Genève,hometeam_Yverdon-Sport FC,awayteam_BSC Young Boys,awayteam_FC Aarau,awayteam_FC Basel,awayteam_FC Lausanne-Sport,awayteam_FC Lugano,awayteam_FC Luzern,awayteam_FC Schaffhausen,awayteam_FC Sion,awayteam_FC St. Gallen,awayteam_FC Thun,awayteam_FC Vaduz,awayteam_FC Wil 1900,awayteam_FC Zürich,awayteam_Grasshopper Club Zürich,awayteam_Neuchâtel Xamax FC,awayteam_Servette Genève,awayteam_Yverdon-Sport FC
9250,8,2008,39022.07695651271,2.142857142857143,2.571428571428572,2,1,5,1,1.8,2.4,0.0,477.0,18.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7100,32,2008,39022.07695651271,1.1935483870967742,2.129032258064516,5,2,5,1,0.8,2.2,6.7,433.0,15.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,11,2008,115299.97905463814,1.7,1.0,4,8,5,10,0.8,1.0,0.8,79.0,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3900,36,2008,115299.97905463814,1.1714285714285717,0.6285714285714286,6,10,5,10,0.8,0.0,0.0,847.0,14.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9250,3,2008,37672.82970523982,3.0,3.0,1,3,5,3,3.0,3.0,0.0,278.0,20.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6900,29,2008,37672.82970523982,1.3214285714285714,2.142857142857143,5,2,5,3,1.6,2.0,0.0,396.0,14.1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4100,16,2008,67038.24987274056,1.5333333333333334,1.6666666666666667,5,3,5,2,1.2,2.2,0.0,235.0,0.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,34,2008,67038.24987274056,1.2424242424242424,1.9393939393939397,5,3,5,2,0.8,1.4,0.0,466.0,13.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900,5,2008,42751.380351983964,2.5,0.25,1,9,5,6,2.5,0.3333333333333333,0.0,371.0,17.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6300,24,2008,42751.380351983964,1.2608695652173914,0.5652173913043478,5,10,5,6,0.4,0.2,0.4,230.0,7.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5400,13,2008,95636.25108189882,1.6666666666666667,1.1666666666666667,3,6,5,8,1.0,1.2,0.0,0.0,5.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3500,20,2008,95636.25108189882,1.4736842105263157,1.0,5,7,5,8,1.0,1.0,3.1,0.0,-2.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4300,15,2008,153019.1341042028,1.6428571428571428,0.7857142857142857,3,8,5,10,1.4,1.0,0.0,173.0,2.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,27,2008,153019.1341042028,1.2692307692307692,1.0769230769230769,5,6,5,10,0.8,1.4,0.0,685.0,15.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,1,2008,139076.18046236387,0.0,0.0,1,10,5,7,0.0,0.0,4.3,580.0,19.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3900,25,2008,139076.18046236387,1.25,1.0,5,8,5,7,0.4,1.2,0.0,650.0,0.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4500,9,2008,37672.82970523982,1.875,1.875,3,4,4,5,1.8,1.2,45.7,0.0,11.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,33,2008,37672.82970523982,1.40625,1.25,4,5,4,5,1.2,1.2,1.5,284.0,16.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12800,11,2008,74895.50357665005,1.7,2.4,3,1,4,1,1.8,2.4,0.0,527.0,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9300,35,2008,74895.50357665005,1.3823529411764706,2.117647058823529,4,2,4,1,1.0,2.0,0.0,568.0,23.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,13,2008,78506.82123229803,1.5833333333333333,0.9166666666666666,4,8,4,10,1.4,1.0,0.0,0.0,2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2400,29,2008,78506.82123229803,1.3928571428571428,0.7857142857142857,4,10,4,10,0.6,0.8,0.0,439.0,10.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15900,5,2008,0.0,1.75,2.25,4,2,4,3,1.75,1.5,0.0,734.0,19.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12949,19,2008,0.0,1.5555555555555556,2.333333333333333,4,1,4,3,1.2,2.6,4.6,0.0,-0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5800,17,2008,95455.45065631402,1.75,1.625,3,4,4,2,2.0,1.8,0.8,24.0,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,27,2008,95455.45065631402,1.4615384615384617,2.0384615384615383,4,3,4,2,1.0,2.4,0.0,685.0,15.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,7,2008,39797.51359067549,1.5,0.16666666666666666,4,10,4,6,1.2,0.25,3.6,13.0,13.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4100,21,2008,39797.51359067549,1.5,0.65,4,10,4,6,1.0,1.0,7.3,0.0,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8200,15,2008,129415.01383147165,1.5714285714285714,1.0,4,6,4,8,1.2,0.8,2.9,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5200,25,2008,129415.01383147165,1.5,1.0833333333333333,4,7,4,8,1.4,1.4,0.0,373.0,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400,1,2008,136221.96141591854,0.0,0.0,2,9,4,10,0.0,0.0,0.0,233.0,9.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,31,2008,136221.96141591854,1.4,1.1,4,6,4,10,1.0,1.2,9.4,635.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,3,2008,155415.84452686927,1.5,1.5,4,6,4,7,1.5,1.5,0.0,499.0,22.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400,23,2008,155415.84452686927,1.6363636363636365,0.9545454545454546,4,8,4,7,1.6,0.8,0.0,273.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15730,17,2008,39022.07695651271,2.1875,1.5,2,5,1,5,2.0,0.8,5.2,5.0,5.7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17526,23,2008,39022.07695651271,2.0454545454545454,1.318181818181818,2,5,1,5,1.4,1.0,0.0,351.0,3.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23915,2,2008,74895.50357665005,3.0,3.0,3,2,1,4,3.0,3.0,0.0,731.0,17.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20328,20,2008,74895.50357665005,2.0,1.5263157894736843,2,4,1,4,0.8,1.4,0.0,388.0,-1.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19962,5,2008,153368.21153029072,2.25,1.25,3,7,1,10,2.25,1.25,0.0,416.0,18.6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20177,25,2008,153368.21153029072,2.125,0.875,2,9,1,10,2.6,1.2,0.0,678.0,2.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30149,15,2008,74895.50357665005,2.4285714285714284,2.2857142857142856,1,2,1,3,2.0,2.6,1.4,0.0,6.3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21811,21,2008,74895.50357665005,1.95,2.2,2,1,1,3,0.8,2.2,4.7,1.0,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24246,10,2008,68663.3352233927,2.6666666666666665,1.2222222222222223,1,5,1,2,3.0,2.0,0.0,228.0,9.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27526,36,2008,68663.3352233927,2.057142857142857,2.0,2,3,1,2,1.4,2.4,0.0,437.0,16.4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20627,9,2008,78199.61207064905,2.625,0.25,1,10,1,6,2.4,0.4,71.1,0.0,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19051,33,2008,78199.61207064905,2.0625,0.96875,2,8,1,6,1.6,2.0,5.7,57.0,16.9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20321,7,2008,80446.1167303929,2.5,1.3333333333333333,1,6,1,8,2.4,1.6,1.1,66.0,15.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21068,27,2008,80446.1167303929,2.1153846153846154,1.0384615384615383,2,7,1,8,2.6,0.8,0.0,691.0,14.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19829,3,2008,187217.276649352,3.0,0.0,2,10,1,10,3.0,0.0,0.4,181.0,21.8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19033,29,2008,187217.276649352,2.1785714285714284,1.0357142857142858,1,6,1,10,2.6,1.0,0.0,468.0,15.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16215,13,2008,148312.41758531213,2.333333333333333,1.0833333333333333,2,7,1,7,2.0,0.8,0.3,184.0,3.3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21277,31,2008,148312.41758531213,2.1666666666666665,0.9666666666666668,2,8,1,7,2.2,1.0,0.7,314.0,13.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2035,2,2008,115299.97905463814,3.0,3.0,4,1,10,5,3.0,3.0,0.0,0.0,16.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,19,2008,115299.97905463814,0.7777777777777778,1.5,9,5,10,5,0.6,0.8,4.9,0.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,4,2008,78506.82123229803,1.3333333333333333,2.0,6,3,10,4,1.3333333333333333,2.0,0.0,0.0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2225,26,2008,78506.82123229803,0.84,1.48,9,4,10,4,1.2,1.4,0.0,0.0,13.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4720,14,2008,153368.21153029072,0.8461538461538461,2.3846153846153846,8,1,10,1,0.8,2.0,0.0,0.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,30,2008,153368.21153029072,0.7586206896551724,2.1379310344827585,10,2,10,1,0.2,2.2,0.0,0.0,15.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,9,2008,78506.82123229803,0.875,2.0,8,2,10,3,0.6,1.75,7.4,0.0,9.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2420,33,2008,78506.82123229803,0.6875,2.1875,10,1,10,3,0.0,2.2,0.1,0.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2510,12,2008,159069.44106270067,0.9090909090909092,1.5454545454545454,8,5,10,2,1.0,2.0,0.0,0.0,8.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,24,2008,159069.44106270067,0.7826086956521741,2.0434782608695654,9,3,10,2,0.8,3.0,3.1,0.0,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,10,2008,92827.35779930397,0.7777777777777778,0.2222222222222222,8,10,10,6,0.4,0.2,0.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2770,28,2008,92827.35779930397,0.8148148148148148,0.7777777777777778,9,10,10,6,0.8,1.6,0.0,0.0,11.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1140,17,2008,197629.88122498075,0.6875,1.0625,9,6,10,8,0.2,1.2,1.0,0.0,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1040,32,2008,197629.88122498075,0.7096774193548387,1.0,10,7,10,8,0.0,0.8,0.0,0.0,17.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1945,7,2008,112060.00199892912,0.8333333333333334,0.8333333333333334,9,8,10,10,0.4,1.0,0.0,0.0,15.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,21,2008,112060.00199892912,0.75,1.05,9,6,10,10,0.8,1.4,4.2,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,6,2008,193600.69165682234,1.0,1.2,7,6,10,7,1.0,1.2,0.0,0.0,15.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
850,35,2008,193600.69165682234,0.6470588235294118,0.9705882352941176,10,8,10,7,0.0,1.4,0.4,0.0,23.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8900,12,2008,37672.82970523982,2.272727272727273,1.818181818181818,1,3,3,5,3.0,1.2,0.0,279.0,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,26,2008,37672.82970523982,2.12,1.32,2,5,3,5,1.8,0.8,0.0,423.0,11.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18300,14,2008,0.0,2.230769230769231,1.6923076923076923,2,4,3,4,2.6,1.4,0.0,46.0,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22500,36,2008,0.0,2.1714285714285717,1.4285714285714286,1,4,3,4,2.0,1.6,0.0,642.0,14.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14200,6,2008,74895.50357665005,2.0,2.4,3,2,3,1,1.3333333333333333,2.4,0.0,239.0,15.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23333,34,2008,74895.50357665005,2.212121212121212,2.090909090909091,1,2,3,1,2.6,1.6,7.2,459.0,16.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7400,18,2008,78506.82123229803,2.294117647058824,0.8235294117647058,1,9,3,10,2.2,0.6,0.0,75.0,-0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6100,22,2008,78506.82123229803,2.095238095238096,0.8571428571428571,1,9,3,10,1.6,1.4,1.3,61.0,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12400,30,2008,95455.45065631402,2.1724137931034484,2.0,1,3,3,2,2.0,2.2,0.0,325.0,15.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12600,32,2008,39797.51359067549,2.225806451612903,0.967741935483871,1,8,3,6,2.6,2.4,6.7,433.0,15.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7600,10,2008,129415.01383147165,2.1111111111111107,1.1111111111111112,2,7,3,8,2.0,0.6,0.0,426.0,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7300,24,2008,129415.01383147165,2.1739130434782608,1.1304347826086956,1,6,3,8,1.6,1.6,0.0,13.0,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7800,8,2008,136221.96141591854,1.8571428571428568,0.8571428571428571,3,8,3,10,1.0,1.2,1.3,110.0,17.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,20,2008,136221.96141591854,2.263157894736842,1.0526315789473684,1,6,3,10,2.2,1.8,3.1,0.0,-2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,16,2008,155415.84452686927,2.2,1.0666666666666669,2,6,3,7,2.2,0.8,0.0,235.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7500,28,2008,155415.84452686927,2.185185185185185,0.925925925925926,1,8,3,7,2.4,0.8,0.0,284.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16204,7,2008,67038.24987274056,1.1666666666666667,2.333333333333333,7,2,2,5,1.75,2.2,0.0,738.0,13.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13303,21,2008,67038.24987274056,1.9,1.45,3,5,2,5,2.6,1.2,1.0,307.0,0.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16731,8,2008,95455.45065631402,1.1428571428571428,1.7142857142857142,6,4,2,4,2.0,1.8,4.4,394.0,19.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20455,28,2008,95455.45065631402,2.0,1.4444444444444444,3,4,2,4,2.0,0.6,2.2,542.0,9.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23250,1,2008,68663.3352233927,0.0,0.0,6,3,2,1,0.0,0.0,0.0,536.0,17.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19705,19,2008,68663.3352233927,1.7777777777777777,2.1111111111111107,3,2,2,1,2.6,1.4,12.1,0.0,1.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12665,3,2008,159069.44106270067,0.0,1.5,8,7,2,10,0.0,1.5,0.0,421.0,20.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13005,31,2008,159069.44106270067,1.9333333333333331,0.7333333333333333,3,10,2,10,1.6,0.2,0.0,232.0,8.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
